folder,path,verdict,reason,left0_votes,left1_votes,frames_scanned,grids_seen,applied,error
20231020012615-watsonx-bn6-vs-IndianaOrz-round2-p2,data/dataset/20231020012615-watsonx-bn6-vs-IndianaOrz-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103035518-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231103035518-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231103042606-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231103042606-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231103041412-aubreyisamonster-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20231103041412-aubreyisamonster-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231103042958-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231103042958-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231013010720-annular-bn6-vs-DthKrdMnSP-round1-p2,data/dataset/20231013010720-annular-bn6-vs-DthKrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231013011506-annular-bn6-vs-IndianaOrz-round2-p2,data/dataset/20231013011506-annular-bn6-vs-IndianaOrz-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110023908-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110023908-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231013025521-annular-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231013025521-annular-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110030117-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110030117-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110031308-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110031308-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027014255-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027014255-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231020034215-watsonx-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231020034215-watsonx-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,20,True,
20231110033315-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110033315-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110025038-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231110025038-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,unclear,votes<10,0,0,0,0,False,
20231110033858-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231110033858-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110040302-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231110040302-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231020040951-watsonx-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231020040951-watsonx-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027010546-bustinviruses-bn6-vs-DthKrdMnSP-round2-p2,data/dataset/20231027010546-bustinviruses-bn6-vs-DthKrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027011200-bustinviruses-bn6-vs-IndianaOrz-round1-p2,data/dataset/20231027011200-bustinviruses-bn6-vs-IndianaOrz-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110040652-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110040652-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110034602-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110034602-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110042136-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231110042136-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027013803-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027013803-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110044530-friedeggs-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20231110044530-friedeggs-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110044941-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231110044941-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110043406-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231110043406-friedeggs-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231110042607-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231110042607-friedeggs-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231023030550-timechamber-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231023030550-timechamber-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117024120-errands-bn6-vs-IndianaOrz-round1-p1,data/dataset/20231117024120-errands-bn6-vs-IndianaOrz-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117024604-errands-bn6-vs-IndianaOrz-round2-p1,data/dataset/20231117024604-errands-bn6-vs-IndianaOrz-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117025814-errands-bn6-vs-IndianaOrz-round2-p1,data/dataset/20231117025814-errands-bn6-vs-IndianaOrz-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231020011821-watsonx-bn6-vs-IndianaOrz-round1-p2,data/dataset/20231020011821-watsonx-bn6-vs-IndianaOrz-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117035348-errands-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231117035348-errands-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027010125-bustinviruses-bn6-vs-IndianaOrz-round1-p2,data/dataset/20231027010125-bustinviruses-bn6-vs-IndianaOrz-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117031927-errands-bn6-vs-IndianaOrz-round3-p1,data/dataset/20231117031927-errands-bn6-vs-IndianaOrz-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231023041307-timechamber-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231023041307-timechamber-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117040808-errands-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231117040808-errands-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117035745-errands-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231117035745-errands-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117042941-errands-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231117042941-errands-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117043624-errands-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231117043624-errands-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117042400-errands-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20231117042400-errands-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117041909-errands-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20231117041909-errands-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315015352-brebre-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240315015352-brebre-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315020247-brebre-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240315020247-brebre-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231117044338-errands-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20231117044338-errands-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315020613-brebre-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240315020613-brebre-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231023022921-timechamber-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231023022921-timechamber-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315022059-brebre-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240315022059-brebre-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027031408-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027031408-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315021347-brebre-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240315021347-brebre-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315022559-brebre-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240315022559-brebre-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315024207-brebre-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240315024207-brebre-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315030533-brebre-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240315030533-brebre-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315025152-brebre-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240315025152-brebre-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315031050-brebre-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240315031050-brebre-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315025917-brebre-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240315025917-brebre-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027025935-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027025935-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027004322-bustinviruses-bn6-vs-DthKrdMnSP-round1-p2,data/dataset/20231027004322-bustinviruses-bn6-vs-DthKrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231023042923-timechamber-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231023042923-timechamber-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027035344-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231027035344-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322015509-zoezoe-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240322015509-zoezoe-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240315033413-brebre-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240315033413-brebre-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027022939-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027022939-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027020635-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027020635-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322021208-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322021208-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322013915-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240322013915-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322023347-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240322023347-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322023620-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322023620-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322021715-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240322021715-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027025252-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027025252-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322022318-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322022318-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322033206-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240322033206-zoezoe-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322030809-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322030809-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322024700-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322024700-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322033751-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322033751-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240322032252-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240322032252-zoezoe-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231023042242-timechamber-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231023042242-timechamber-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329021024-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240329021024-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231023020609-timechamber-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231023020609-timechamber-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027013236-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231027013236-bustinviruses-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329015757-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329015757-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,unclear,votes<10,0,0,0,0,False,
20240329021654-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329021654-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027011545-bustinviruses-bn6-vs-DthKrdMnSP-round2-p2,data/dataset/20231027011545-bustinviruses-bn6-vs-DthKrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329022932-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329022932-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329032421-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329032421-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329024252-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329024252-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329023433-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240329023433-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329033027-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240329033027-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329030351-bathtubbaby-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240329030351-bathtubbaby-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329034204-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240329034204-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405014715-geddon-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240405014715-geddon-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240329034648-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240329034648-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405015358-geddon-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240405015358-geddon-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027042452-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231027042452-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405020210-geddon-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240405020210-geddon-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027022013-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027022013-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405021628-geddon-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240405021628-geddon-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405024451-geddon-bn6-vs-BiohazrdMnSP-round1-p1,data/dataset/20240405024451-geddon-bn6-vs-BiohazrdMnSP-round1-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405024019-geddon-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240405024019-geddon-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231027034020-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231027034020-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405024913-geddon-bn6-vs-BiohazrdMnSP-round2-p1,data/dataset/20240405024913-geddon-bn6-vs-BiohazrdMnSP-round2-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405030118-geddon-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240405030118-geddon-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20240405031208-geddon-bn6-vs-BiohazrdMnSP-round3-p1,data/dataset/20240405031208-geddon-bn6-vs-BiohazrdMnSP-round3-p1/actions.jsonl,keep,early:left0>=left1*1.25,10,0,10,10,False,
20231103020350-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231103020350-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103031535-aubreyisamonster-bn6-vs-DthKrdMnSP-round2-p2,data/dataset/20231103031535-aubreyisamonster-bn6-vs-DthKrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103015930-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231103015930-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103032617-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231103032617-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110032232-friedeggs-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231110032232-friedeggs-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103030943-aubreyisamonster-bn6-vs-DthKrdMnSP-round1-p2,data/dataset/20231103030943-aubreyisamonster-bn6-vs-DthKrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027030319-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027030319-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329022644-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240329022644-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027023346-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027023346-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103034831-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231103034831-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027014556-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231027014556-bustinviruses-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117025403-errands-bn6-vs-IndianaOrz-round1-p2,data/dataset/20231117025403-errands-bn6-vs-IndianaOrz-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231027032419-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231027032419-bustinviruses-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103030309-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231103030309-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103023853-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231103023853-aubreyisamonster-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103022243-aubreyisamonster-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231103022243-aubreyisamonster-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117030721-errands-bn6-vs-IndianaOrz-round1-p2,data/dataset/20231117030721-errands-bn6-vs-IndianaOrz-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110032750-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231110032750-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103024534-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231103024534-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315014837-brebre-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240315014837-brebre-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
